Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Saudi Arabia,SAU,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,45.638,46.145,46.665,47.207,47.781,48.408,49.107,49.888,50.751,51.692,52.703,53.771,54.872,55.981,57.078,58.148,59.179,60.169,61.116,62.016,62.863,63.66,64.411,65.122,65.795,66.43,67.028,67.589,68.116,68.611,69.078,69.522,69.945,70.349,70.733,71.099,71.445,71.766,72.06,72.327,72.561,72.759,72.92,73.051,73.159,73.256,73.355,73.467,73.598,73.75,73.917,74.089,74.254,74.402,74.533,74.651,74.761,74.874,74.998,
Sudan,SDN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,48.194,48.618,49.035,49.446,49.852,50.257,50.663,51.069,51.469,51.86,52.234,52.583,52.901,53.184,53.43,53.638,53.807,53.946,54.061,54.161,54.253,54.342,54.435,54.534,54.645,54.768,54.901,55.039,55.182,55.334,55.5,55.687,55.899,56.14,56.41,56.709,57.032,57.374,57.73,58.096,58.472,58.859,59.258,59.67,60.092,60.525,60.969,61.422,61.879,62.33,62.764,63.171,63.542,63.875,64.169,64.429,64.663,64.881,65.095,
Senegal,SEN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,38.223,38.38,38.462,38.477,38.449,38.407,38.386,38.424,38.558,38.816,39.227,39.814,40.562,41.445,42.442,43.521,44.641,45.767,46.869,47.927,48.944,49.94,50.938,51.945,52.946,53.914,54.813,55.61,56.283,56.818,57.202,57.43,57.529,57.535,57.48,57.404,57.342,57.323,57.376,57.523,57.787,58.177,58.675,59.259,59.912,60.62,61.365,62.126,62.88,63.607,64.284,64.898,65.448,65.939,66.37,66.747,67.078,67.38,67.665,
Singapore,SGP,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,65.6598292683,66.087195122,66.4322439024,66.700804878,66.9102195122,67.085804878,67.2559512195,67.4457317073,67.6737317073,67.9510731707,68.2794146341,68.6504634146,69.042902439,69.4403170732,69.8347804878,70.2197073171,70.5939756098,70.960902439,71.3233414634,71.6827317073,72.1902439024,72.587804878,72.687804878,73.0365853659,73.2902439024,73.8902439024,74.2463414634,74.5487804878,74.6975609756,74.9463414634,75.2951219512,75.6463414634,75.9463414634,76.0463414634,76.1975609756,76.2951219512,76.5951219512,76.8975609756,77.3,77.5512195122,77.9512195122,78.2512195122,78.5512195122,79.0390243902,79.4902439024,79.9902439024,80.1414634146,80.4414634146,80.7902439024,81.2414634146,81.5414634146,81.743902439,81.9951219512,82.2463414634,82.4951219512,82.743902439,82.8463414634,83.0951219512,83.1463414634,
Solomon Islands,SLB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,48.123,48.939,49.749,50.555,51.357,52.157,52.962,53.771,54.584,55.396,56.203,56.998,57.774,58.522,59.233,59.899,60.515,61.079,61.591,62.05,62.453,62.798,63.091,63.338,63.547,63.724,63.872,63.998,64.114,64.231,64.365,64.527,64.725,64.961,65.237,65.552,65.903,66.278,66.665,67.057,67.442,67.816,68.175,68.518,68.845,69.158,69.462,69.762,70.063,70.366,70.674,70.985,71.296,71.601,71.896,72.173,72.424,72.645,72.835,
Sierra Leone,SLE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,31.566,31.925,32.302,32.705,33.134,33.59,34.072,34.572,35.08,35.59,36.098,36.599,37.092,37.572,38.032,38.468,38.881,39.268,39.623,39.936,40.194,40.386,40.504,40.545,40.506,40.377,40.147,39.827,39.439,39.009,38.563,38.122,37.717,37.384,37.158,37.083,37.194,37.496,37.98,38.634,39.441,40.369,41.376,42.419,43.467,44.502,45.517,46.52,47.508,48.468,49.382,50.234,51.018,51.731,52.372,52.941,53.444,53.895,54.309,
El Salvador,SLV,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,49.95,50.621,51.256,51.847,52.391,52.893,53.36,53.803,54.226,54.628,54.998,55.32,55.586,55.793,55.948,56.052,56.11,56.142,56.178,56.248,56.394,56.658,57.058,57.601,58.283,59.097,60.025,61.024,62.044,63.05,64,64.858,65.617,66.273,66.824,67.277,67.651,67.978,68.284,68.581,68.875,69.162,69.432,69.68,69.908,70.124,70.333,70.542,70.756,70.978,71.21,71.449,71.692,71.935,72.175,72.412,72.644,72.872,73.096,
San Marino,SMR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.4170731707,,,,,,,
Somalia,SOM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,36.976,37.374,37.773,38.175,38.578,38.982,39.384,39.783,40.179,40.57,40.957,41.342,41.727,42.111,42.494,42.876,43.259,43.639,44.013,44.375,44.726,45.068,45.394,45.696,45.961,46.146,46.2,46.115,45.912,45.634,45.378,45.26,45.361,45.721,46.337,47.151,48.067,48.967,49.754,50.392,50.869,51.213,51.492,51.762,52.043,52.346,52.669,52.998,53.326,53.654,53.99,54.342,54.713,55.104,55.509,55.92,56.324,56.709,57.068,
Serbia,SRB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.487804878,,,,,,72.0390243902,,,71.5829268293,72.2341463415,72.2853658537,72.4365853659,72.6829268293,72.8341463415,73.3853658537,73.6317073171,73.8853658537,73.9853658537,74.3365853659,74.5365853659,74.8365853659,75.1853658537,75.3365853659,75.287804878,75.687804878,75.5390243902,75.8902439024,
Sub-Saharan Africa (excluding high income),SSA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,40.324437468,40.7691445955,41.2032775176,41.6251850037,42.0359163442,42.4373678026,42.8346649218,43.2318221379,43.6336171896,44.0408480152,44.4549137706,44.8761712046,45.3009762617,45.724258601,46.1425368343,46.5519253795,46.949310311,47.333473591,47.7030049002,48.0567856497,48.3946957446,48.7177603368,49.0255583869,49.314632033,49.5789131616,49.8070983504,49.985923493,50.1077941098,50.1729298323,50.1898534826,50.1721565432,50.1366775641,50.098170507,50.0633881594,50.0316259261,50.005629602,49.9948718011,50.0134454905,50.0779815198,50.2043464979,50.4095717897,50.7104620253,51.1099425253,51.6053091931,52.1893155508,52.8526353617,53.5823492926,54.3552442255,55.1462104234,55.9343476635,56.7003601168,57.4322989749,58.1264901705,58.7796851786,59.3842216759,59.9331929514,60.4238384717,60.8623356411,61.2565331327,
South Sudan,SSD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,31.697,32.125,32.55,32.975,33.402,33.828,34.248,34.656,35.051,35.432,35.807,36.186,36.575,36.974,37.378,37.767,38.118,38.417,38.662,38.861,39.033,39.206,39.41,39.671,40.005,40.423,40.931,41.513,42.149,42.825,43.524,44.232,44.932,45.611,46.257,46.855,47.395,47.884,48.333,48.754,49.166,49.592,50.05,50.55,51.095,51.686,52.315,52.96,53.6,54.219,54.8,55.325,55.791,56.2,56.552,56.855,57.12,57.365,57.604,
Sub-Saharan Africa,SSF,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,40.377897918,40.8247097391,41.2604156653,41.683356041,42.0945699185,42.4959605178,42.8926880665,43.2888874215,43.6894656978,44.0953264831,44.5079850417,44.9278853347,45.3514339969,45.7736168579,46.1910140546,46.5997776606,46.9967786913,47.3807255346,47.749980249,48.1037237011,48.4450139119,48.7677228216,49.0746284032,49.3628084341,49.6258772301,49.8528968579,50.0304763304,50.1515044451,50.2160620544,50.2325145065,50.2145741807,50.1799470041,50.1411621568,50.1056971784,50.073757945,50.0476259188,50.0361024446,50.0541804613,50.1184172326,50.2447707442,50.4502140086,50.7500236386,51.148164417,51.6421312394,52.2247902591,52.8864280404,53.6142094634,54.3854325924,55.1744564228,55.9611181214,56.7254700435,57.4560025475,58.1495795386,58.8013898931,59.4047999445,59.9528305491,60.4423873382,60.88000237,61.2730146486,
Small states,SST,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,55.0198770665,55.4556672981,55.8732112452,56.2583450148,56.6371234841,56.991614931,57.3121015554,57.6266333979,57.9286391021,58.2226149074,58.5219860381,58.8147158016,59.1161369154,59.3996125129,59.6801879593,59.9797362199,60.2999715108,60.620555825,60.9738796287,61.3396305544,61.7362028071,62.1077787713,62.5150341577,62.8360000214,63.1433947129,63.4308817538,63.7246461576,64.005363222,64.1388366913,64.2412358844,64.2975140583,64.3468721657,64.3318716698,64.1650389743,63.9773281351,63.8685994731,63.7784148304,63.6179670878,63.346101471,63.2029920267,63.1110434697,63.0264486207,63.0859948853,63.1421537163,63.3584218929,63.6720069935,64.0440687613,64.5149020886,65.0540485288,65.637031157,66.2012024654,66.7456678318,67.2839494394,67.7650580799,68.2053778038,68.6140108207,68.9604627312,69.2790747333,69.5411326605,
Sao Tome and Principe,STP,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,50.378,50.909,51.428,51.931,52.417,52.891,53.361,53.838,54.328,54.833,55.358,55.907,56.472,57.04,57.597,58.13,58.623,59.063,59.436,59.731,59.928,60.014,59.992,59.878,59.688,59.442,59.161,58.874,58.608,58.392,58.247,58.188,58.212,58.318,58.511,58.795,59.172,59.631,60.159,60.742,61.365,62.017,62.687,63.359,64.02,64.659,65.27,65.854,66.412,66.938,67.43,67.885,68.306,68.695,69.052,69.377,69.67,69.933,70.17,
Suriname,SUR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,59.682,60.038,60.377,60.705,61.026,61.346,61.666,61.984,62.299,62.609,62.911,63.199,63.47,63.724,63.964,64.201,64.445,64.704,64.981,65.274,65.575,65.873,66.154,66.409,66.631,66.819,66.978,67.113,67.233,67.341,67.436,67.519,67.59,67.647,67.695,67.731,67.753,67.762,67.768,67.781,67.822,67.913,68.064,68.28,68.555,68.877,69.227,69.579,69.91,70.209,70.465,70.676,70.851,71.002,71.133,71.249,71.358,71.463,71.57,
Slovak Republic,SVK,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,69.9236585366,70.2508536585,70.4722926829,70.5949268293,70.6327804878,70.6033658537,70.5252439024,70.4185365854,70.3068292683,70.2057073171,70.1342439024,70.0994878049,70.0989268293,70.1250731707,70.175902439,70.2448780488,70.3224634146,70.3986097561,70.4652439024,70.519902439,70.4085365854,70.6292682927,70.6890243902,70.4790243902,70.7509756098,70.7346341463,71.0212195122,71.0887804878,71.207804878,71.0263414634,70.9326829268,70.8829268293,71.7951219512,72.4487804878,72.3,72.2536585366,72.6536585366,72.7048780488,72.5512195122,72.9024390244,73.0512195122,73.4024390244,73.6048780488,73.6048780488,73.9585365854,73.9048780488,74.2048780488,74.2073170732,74.7048780488,74.9097560976,75.112195122,75.9585365854,76.1097560976,76.412195122,76.812195122,76.5634146341,77.1658536585,77.1658536585,77.2658536585,
Slovenia,SVN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,68.9780487805,68.9780487805,68.9780487805,68.6219512195,68.6634146341,68.3658536585,69.012195122,69.3658536585,68.9170731707,68.3609756098,68.6097560976,68.8341463415,69.0585365854,69.4048780488,70.1609756098,70.3585365854,70.3073170732,70.556097561,70.7024390244,70.8536585366,71.1048780488,71.2048780488,71.0536585366,70.5414634146,70.9024390244,71.3512195122,71.8024390244,72.0024390244,72.4463414634,72.7048780488,73.2048780488,73.3536585366,73.3048780488,73.2536585366,73.4048780488,73.9585365854,74.4585365854,74.7073170732,74.8073170732,75.0097560976,75.412195122,75.7585365854,76.0073170732,76.8585365854,77.2073170732,77.612195122,78.0865853659,78.5609756098,78.7658536585,78.9707317073,79.4219512195,79.9707317073,80.1243902439,80.3219512195,81.0780487805,80.7756097561,81.1756097561,81.0292682927,81.3780487805,
Sweden,SWE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,73.0056097561,73.4743902439,73.3504878049,73.5553658537,73.7331707317,73.8617073171,74.0785365854,74.1224390244,73.9729268293,74.0848780488,74.6492682927,74.623902439,74.7180487805,74.8673170732,74.9804878049,74.9846341463,74.9692682927,75.3797560976,75.4690243902,75.5241463415,75.7409756098,76.026097561,76.3273170732,76.5517073171,76.8158536585,76.667804878,76.9312195122,77.092195122,76.9792682927,77.7268292683,77.5368292683,77.6668292683,77.9987804878,78.0604878049,78.6502439024,78.7404878049,78.9590243902,79.1975609756,79.3390243902,79.4414634146,79.643902439,79.7951219512,79.8463414634,80.0951219512,80.4975609756,80.5463414634,80.7487804878,80.9,81.1,81.3512195122,81.4512195122,81.8024390244,81.7048780488,81.956097561,82.2536585366,82.2048780488,82.3073170732,82.4097560976,82.5585365854,
Eswatini,SWZ,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,43.572,43.951,44.325,44.699,45.083,45.489,45.929,46.409,46.935,47.508,48.128,48.788,49.479,50.191,50.919,51.661,52.421,53.198,53.991,54.795,55.613,56.453,57.307,58.158,58.978,59.749,60.46,61.081,61.572,61.885,61.95,61.7,61.112,60.192,58.958,57.422,55.606,53.595,51.498,49.424,47.49,45.799,44.41,43.372,42.731,42.518,42.733,43.308,44.17,45.275,46.601,48.141,49.862,51.699,53.569,55.359,56.962,58.319,59.401,
Sint Maarten (Dutch part),SXM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.543902439,74.5365853659,75.587804878,,,73.0536585366,,77.0682926829,77.2195121951,78.2926829268,,,
Seychelles,SYC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,,,,,,,,,,,,,,,,,,,,,69.5975609756,70.187804878,69.3243902439,70.3829268293,69.5536585366,69.6975609756,68.656097561,68.2365853659,68.7024390244,67.9707317073,68.1073170732,70.712195122,71.2146341463,69.4682926829,70.7292682927,72.4829268293,71.5609756098,71.212195122,71.7463414634,72.6682926829,72.7780487805,73.2536585366,71.087804878,71.0292682927,72.6609756098,72.1317073171,72.2170731707,73.143902439,73.1634146341,73.0829268293,73.1975609756,72.7243902439,74.2756097561,73.1195121951,73.2292682927,74.2951219512,74.3097560976,74.3,72.8414634146,
Syrian Arab Republic,SYR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,51.971,52.568,53.176,53.797,54.435,55.096,55.788,56.51,57.26,58.03,58.814,59.6,60.378,61.137,61.872,62.579,63.258,63.914,64.552,65.172,65.774,66.359,66.928,67.477,68.005,68.508,68.981,69.423,69.831,70.207,70.553,70.871,71.167,71.444,71.708,71.961,72.205,72.439,72.664,72.882,73.11,73.371,73.663,73.967,74.25,74.43,74.412,74.152,73.647,72.938,72.108,71.27,70.55,70.049,69.821,69.908,70.315,70.967,71.779,
Turks and Caicos Islands,TCA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chad,TCD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,38.02,38.279,38.536,38.795,39.059,39.344,39.665,40.028,40.435,40.878,41.344,41.813,42.264,42.681,43.059,43.396,43.698,43.979,44.251,44.521,44.793,45.071,45.351,45.63,45.903,46.162,46.397,46.601,46.772,46.91,47.019,47.108,47.187,47.265,47.345,47.426,47.498,47.559,47.61,47.657,47.713,47.789,47.9,48.057,48.27,48.549,48.907,49.335,49.82,50.346,50.89,51.424,51.928,52.386,52.789,53.137,53.438,53.712,53.977,
East Asia & Pacific (IDA & IBRD countries),TEA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,45.5397402931,45.9840455441,46.7039651881,47.735542693,49.0823523792,50.6671582034,52.3745887035,54.0698505348,55.6341472856,57.0114743314,58.1764560583,59.1461607292,59.9891963391,60.7657176639,61.4940483775,62.185006398,62.8451493158,63.4659084112,64.0417948146,64.5719684446,65.0544501572,65.4909961687,65.8873713339,66.2454298207,66.5685936045,66.858640271,67.1146580676,67.3369953674,67.5294731042,67.7004707578,67.8604137858,68.0201150517,68.1867043191,68.3697653572,68.5736166491,68.8029630723,69.0561630935,69.32804896,69.6105824984,69.9020157499,70.1984152544,70.4979435933,70.7972305623,71.0951977651,71.3903258075,71.6822416455,71.9707828469,72.2573862795,72.5425341798,72.8262956804,73.1104644015,73.3973074724,73.6854840044,73.9730978647,74.2583702425,74.5339521321,74.7936145719,75.0333588983,75.2492291136,
Europe & Central Asia (IDA & IBRD countries),TEC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,63.7951821309,64.26915473,64.586871245,65.0057987302,65.2974755897,65.575301476,65.764423604,65.8318625947,66.037224991,66.0662789591,66.2984797142,66.4564580447,66.5964484951,66.6957685367,66.8336396942,66.6278111934,66.6249285817,66.6093452987,66.6593905036,66.6408771954,66.6874556149,66.9670072969,67.2710569252,67.3663712033,67.3428274872,67.6947503059,68.4087296983,68.5672627898,68.672139537,68.6060825617,68.4760664748,68.2780041474,67.6487114986,66.9145163395,66.7069697379,66.7589904393,67.3005207189,67.8917787478,68.2432023642,68.048714377,68.1602814139,68.340662955,68.4428316224,68.5727978785,68.9000689047,69.0374791927,69.6234593106,70.0988074229,70.4026905832,70.973768003,71.3138242275,71.8898031606,72.2157176355,72.6239104358,72.8880799579,73.1485813758,73.502717935,73.8945964702,74.0376029005,
Togo,TGO,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,40.297,40.941,41.58,42.215,42.846,43.473,44.098,44.72,45.339,45.955,46.568,47.175,47.777,48.371,48.958,49.537,50.112,50.683,51.246,51.799,52.339,52.863,53.365,53.839,54.276,54.673,55.028,55.336,55.592,55.784,55.887,55.872,55.734,55.485,55.147,54.757,54.36,54.001,53.722,53.547,53.491,53.554,53.71,53.938,54.234,54.602,55.052,55.581,56.178,56.818,57.468,58.092,58.661,59.16,59.58,59.927,60.22,60.489,60.76,
Thailand,THA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,54.701,55.233,55.745,56.231,56.692,57.133,57.565,57.998,58.442,58.904,59.385,59.887,60.404,60.929,61.459,61.985,62.495,62.986,63.464,63.935,64.432,64.993,65.635,66.353,67.128,67.911,68.641,69.265,69.745,70.071,70.248,70.3,70.281,70.239,70.202,70.191,70.215,70.267,70.348,70.463,70.623,70.832,71.089,71.389,71.728,72.099,72.499,72.916,73.341,73.766,74.184,74.593,74.992,75.378,75.747,76.091,76.403,76.683,76.931,
Tajikistan,TJK,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,50.613,50.927,51.237,51.544,51.851,52.166,52.496,52.845,53.214,53.602,54.007,54.427,54.852,55.272,55.675,56.043,56.354,56.604,56.8,56.954,57.108,57.314,57.602,57.975,58.413,58.847,59.183,59.355,59.335,59.138,58.824,58.48,58.212,58.104,58.192,58.497,59.003,59.65,60.379,61.161,61.974,62.807,63.653,64.496,65.314,66.08,66.771,67.382,67.911,68.36,68.736,69.055,69.34,69.609,69.874,70.137,70.397,70.647,70.879,
Turkmenistan,TKM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,54.471,54.897,55.326,55.757,56.186,56.609,57.021,57.417,57.794,58.147,58.472,58.765,59.028,59.267,59.488,59.703,59.925,60.163,60.422,60.701,60.999,61.311,61.622,61.92,62.193,62.426,62.605,62.727,62.796,62.82,62.81,62.784,62.761,62.758,62.786,62.851,62.953,63.084,63.237,63.413,63.613,63.842,64.101,64.386,64.693,65.017,65.354,65.695,66.031,66.355,66.657,66.928,67.167,67.375,67.552,67.704,67.835,67.956,68.073,
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,55.6534268778,56.1263852498,56.5822707736,57.0221555184,57.4489222925,57.8681734294,58.285682756,58.7061664724,59.1334423528,59.5688981681,60.012282639,60.4609559496,60.9103095707,61.3552121987,61.7939758172,62.2264400988,62.6507044127,63.0697635228,63.4838715662,63.8930272989,64.2973592625,64.695920539,65.0901052576,65.4764314772,65.8587925007,66.2376174394,66.6140571362,66.9893222875,67.3610164511,67.7322445945,68.1004185979,68.4655565231,68.8263794474,69.1804899736,69.5290175414,69.8722038463,70.2122671684,70.5501524122,70.8835816909,71.2128787377,71.5343567954,71.8435566443,72.1392106626,72.417163213,72.6784085598,72.9237854668,73.1540861632,73.373281348,73.5836259387,73.7869000468,73.9833457213,74.1729720957,74.3552659154,74.530244209,74.7001786417,74.8665592141,75.0305703486,75.194315046,75.3573807779,
Timor-Leste,TLS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,33.729,34.229,34.73,35.232,35.734,36.273,36.895,37.597,38.336,39.042,39.529,39.574,39.085,38.077,36.66,35.092,33.714,32.827,32.629,33.178,34.419,36.185,38.175,40.132,41.932,43.482,44.755,45.831,46.791,47.661,48.492,49.345,50.261,51.267,52.366,53.538,54.737,55.907,57.011,58.037,59.002,59.945,60.901,61.888,62.893,63.882,64.803,65.61,66.276,66.796,67.186,67.477,67.72,67.953,68.197,68.459,68.735,69.007,69.26,
Middle East & North Africa (IDA & IBRD countries),TMN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,46.3631075668,46.9639999365,47.5582129179,48.1491165299,48.7399159057,49.3275271902,49.9065763337,50.4739730509,51.0311709317,51.5840313613,52.149210867,52.7482088519,53.3899142423,54.0714281086,54.7791873467,55.4752763219,56.1120746009,56.6594074381,57.1098585631,57.4773629303,57.809391978,58.1715085956,58.6240816684,59.205743274,59.9237626238,60.7630986272,61.6850169504,62.6252879082,63.5287260214,64.3646559399,65.1106049656,65.7582702164,66.3264786377,66.8333349759,67.2866397661,67.6941932499,68.0642203548,68.4056620882,68.7268995514,69.0349139353,69.3370640608,69.6370636954,69.933794729,70.2261186642,70.5153211728,70.799634667,71.0749152911,71.3362408077,71.5781153061,71.8002016324,72.0058014574,72.2027053606,72.3975980989,72.5956438317,72.7952270761,72.9950526148,73.193547073,73.3901310655,73.5836428053,
Tonga,TON,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,59.885,60.281,60.687,61.103,61.527,61.957,62.387,62.811,63.224,63.621,64,64.357,64.696,65.017,65.322,65.611,65.886,66.149,66.402,66.648,66.889,67.128,67.365,67.6,67.831,68.054,68.266,68.463,68.641,68.799,68.935,69.049,69.143,69.223,69.29,69.351,69.41,69.471,69.535,69.601,69.667,69.725,69.771,69.803,69.822,69.836,69.852,69.878,69.921,69.982,70.059,70.148,70.242,70.335,70.427,70.517,70.607,70.701,70.801,
South Asia (IDA & IBRD),TSA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,42.1202081881,42.7424786004,43.3665355791,43.9914377762,44.6155204867,45.2322245352,45.8352184795,46.4188124874,46.9824001042,47.5289984899,48.0701681757,48.6237782032,49.200675249,49.8048687709,50.4313811502,51.0706081521,51.7077331249,52.3245294025,52.9093432492,53.4563284685,53.9588443319,54.4170499101,54.8412669484,55.2417705554,55.6269286855,56.0089443799,56.4000696691,56.8052358429,57.2309494675,57.6771334058,58.1448009852,58.63004675,59.1231344707,59.6169085359,60.1068644344,60.5898554707,61.0609923822,61.5217647312,61.9697088944,62.4043113204,62.8239827829,63.2289921393,63.623771146,64.0113964843,64.3951878713,64.7831708529,65.1799329141,65.5877135689,66.005249818,66.4278567036,66.8487685318,67.2583178428,67.6463399603,68.0077190249,68.3402062593,68.6419006833,68.916151439,69.171311901,69.4122476461,
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,40.377897918,40.8247097391,41.2604156653,41.683356041,42.0945699185,42.4959605178,42.8926880665,43.2888874215,43.6894656978,44.0953264831,44.5079850417,44.9278853347,45.3514339969,45.7736168579,46.1910140546,46.5997776606,46.9967786913,47.3807255346,47.749980249,48.1037237011,48.4450139119,48.7677228216,49.0746284032,49.3628084341,49.6258772301,49.8528968579,50.0304763304,50.1515044451,50.2160620544,50.2325145065,50.2145741807,50.1799470041,50.1411621568,50.1056971784,50.073757945,50.0476259188,50.0361024446,50.0541804613,50.1184172326,50.2447707442,50.4502140086,50.7500236386,51.148164417,51.6421312394,52.2247902591,52.8864280404,53.6142094634,54.3854325924,55.1744564228,55.9611181214,56.7254700435,57.4560025475,58.1495795386,58.8013898931,59.4047999445,59.9528305491,60.4423873382,60.88000237,61.2730146486,
Trinidad and Tobago,TTO,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,62.222,62.652,63.036,63.373,63.663,63.908,64.112,64.282,64.43,64.565,64.7,64.844,65.003,65.177,65.368,65.572,65.782,65.987,66.182,66.364,66.533,66.694,66.854,67.015,67.179,67.344,67.507,67.666,67.816,67.957,68.086,68.201,68.305,68.402,68.496,68.597,68.713,68.85,69.011,69.199,69.413,69.65,69.903,70.164,70.428,70.691,70.952,71.21,71.464,71.71,71.946,72.17,72.382,72.582,72.768,72.941,73.1,73.245,73.38,
Tunisia,TUN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,42.021,42.656,43.351,44.11,44.932,45.821,46.78,47.804,48.882,50.001,51.145,52.299,53.452,54.59,55.704,56.794,57.866,58.928,59.979,61.01,61.999,62.924,63.769,64.53,65.211,65.831,66.414,66.989,67.574,68.176,68.792,69.407,70.001,70.555,71.062,71.517,71.921,72.282,72.608,72.904,73.172,73.415,73.638,73.842,74.034,74.217,74.391,74.558,74.72,74.88,75.041,75.206,75.376,75.552,75.734,75.922,76.115,76.31,76.505,
Turkey,TUR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,45.369,46.093,46.83,47.573,48.312,49.035,49.733,50.406,51.053,51.678,52.286,52.887,53.492,54.109,54.741,55.387,56.046,56.709,57.37,58.023,58.667,59.297,59.915,60.52,61.111,61.682,62.231,62.758,63.266,63.763,64.256,64.757,65.275,65.815,66.377,66.963,67.57,68.189,68.807,69.417,70.005,70.56,71.078,71.559,72.004,72.424,72.83,73.235,73.649,74.074,74.507,74.944,75.373,75.784,76.172,76.532,76.86,77.161,77.437,
Tuvalu,TUV,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tanzania,TZA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,43.6,43.859,44.121,44.393,44.682,44.991,45.321,45.668,46.028,46.399,46.784,47.188,47.609,48.04,48.472,48.887,49.269,49.606,49.889,50.115,50.288,50.421,50.526,50.613,50.683,50.726,50.725,50.671,50.561,50.403,50.206,49.978,49.743,49.529,49.365,49.287,49.329,49.503,49.809,50.248,50.801,51.444,52.142,52.866,53.602,54.349,55.119,55.926,56.777,57.666,58.584,59.525,60.47,61.398,62.288,63.111,63.844,64.479,65.015,
Uganda,UGA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,44.359,44.955,45.558,46.162,46.755,47.32,47.839,48.297,48.687,49.005,49.251,49.43,49.558,49.65,49.715,49.769,49.826,49.886,49.943,49.988,50,49.955,49.831,49.615,49.304,48.892,48.378,47.784,47.145,46.492,45.853,45.252,44.715,44.272,43.961,43.824,43.899,44.19,44.685,45.373,46.229,47.22,48.299,49.421,50.554,51.676,52.784,53.887,54.984,56.06,57.099,58.087,59.017,59.881,60.669,61.373,61.986,62.516,62.973,
